split,qid_hash,method,demand_cov,ndcg,evidence_status,source_file,source_commit,source_sha256,notes
formal_train,qh_f822a32c7390df3b,D0,1.0,0.6489315753318465,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_f822a32c7390df3b,D1,0.8,0.6489315753318465,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_f822a32c7390df3b,D2,0.8,0.6489315753318465,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_f822a32c7390df3b,D3,0.8,0.6489315753318465,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_8b3d9def6db0b178,B0,1.0,0.6489315753318465,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_8b3d9def6db0b178,D0,1.0,0.510069131458292,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_8b3d9def6db0b178,D1,1.0,0.510069131458292,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_8b3d9def6db0b178,D2,1.0,0.6489315753318465,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_8b3d9def6db0b178,D3,1.0,0.6489315753318465,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_a8d411802faff998,B0,0.5,0.6489315753318465,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_a8d411802faff998,D0,0.75,0.6489315753318465,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_a8d411802faff998,D1,0.75,0.6489315753318465,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_a8d411802faff998,D2,0.75,0.6489315753318465,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_a8d411802faff998,D3,0.75,0.6489315753318465,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_8961f1e69d69d7e5,B0,1.0,0.6930221935231562,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_8961f1e69d69d7e5,D0,1.0,0.6930221935231562,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_8961f1e69d69d7e5,D1,1.0,0.6930221935231562,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_8961f1e69d69d7e5,D2,1.0,0.6930221935231562,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_8961f1e69d69d7e5,D3,1.0,0.6930221935231562,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_abdab8c305c32404,B0,0.5,0.5862021414044021,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_abdab8c305c32404,D0,1.0,0.5862021414044021,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_abdab8c305c32404,D1,1.0,0.5862021414044021,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_abdab8c305c32404,D2,1.0,0.7457912185292984,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_abdab8c305c32404,D3,1.0,0.6368547259115425,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_b4bf0fa35e438b6e,B0,0.5,0.8104616303452685,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_b4bf0fa35e438b6e,D0,1.0,0.8104616303452685,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_b4bf0fa35e438b6e,D1,1.0,0.8104616303452685,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_b4bf0fa35e438b6e,D2,0.5,0.8104616303452685,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_b4bf0fa35e438b6e,D3,0.5,0.6730234638881232,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_322a50191c5cc326,B0,1.0,0.6930221935231562,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_322a50191c5cc326,D0,1.0,0.6930221935231562,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
formal_train,qh_322a50191c5cc326,D1,1.0,0.6930221935231562,VERIFIED_FROM_RELEASE,paper_results/per_query_minimal/formal_train_per_query.jsonl,876a16d098e1da3f642ef70854cbc985bae5f9e3,c6443f025b0ffdaf7adc4b7e5a2a198dc648b6012d6e895e3ef68e25eadd1f1a,selected document ids intentionally excluded
